"datatime","mese","data","ora","tair","rhum","watertemp","volt","voltLiPo","solar1","solar2","RPMTops","RPMLast","pp","ppLast","interpolate","id"
2015-06-29 19:22:00,6,29,19,29.3,40.7,28.66,13.365,4.3175,496,0,0.0012218,0,0,0,0,"013949004379122"
2015-06-29 21:25:00,6,29,21,25.8,55.9,25.5,13.2,4.29,239,0,0.07569051,0.00164943,12.608,1.576,0,"013949004379122"
2015-06-29 23:25:00,6,29,23,23.4,65.19,23.11,13.1725,4.29,34,0,0.00226033,0.00012218,0,0,0,"013949004379122"
2015-06-30 01:25:00,6,30,1,21.8,67.69,21.37,13.09,4.29,31,0,0.0024436,0,0,0,0,"013949004379122"
2015-06-30 03:25:00,6,30,3,20.7,74.4,20.3,13.035,4.29,29,0,0,0,0,0,0,"013949004379122"
2015-06-30 05:25:00,6,30,5,19.9,75.9,19.51,13.0075,4.2625,278,0,0.00030545,0,0,0,0,"013949004379122"
2015-06-30 07:25:00,6,30,7,21.4,70.4,22.01,13.09,4.2625,486,0,0.00085526,0,0,0,0,"013949004379122"
2015-06-30 09:25:00,6,30,9,25.8,53.4,27.2,13.255,4.2625,492,1,0.03537111,0.00293232,0,0,0,"013949004379122"
2015-06-30 11:25:00,6,30,11,29,42.3,31.12,13.42,4.29,498,1,0.10147049,0.00726971,0,0,0,"013949004379122"
2015-06-30 13:25:00,6,30,13,30.1,38.3,34.83,13.8325,4.29,514,1,0.12285199,0.00720862,0,0,0,"013949004379122"
2015-06-30 15:25:00,6,30,15,32.7,32.8,39.08,13.695,4.29,509,0,0.07776757,0.00378758,0,0,0,"013949004379122"
2015-06-30 17:25:00,6,30,17,34.8,32.09,35.56,16.0875,4.29,596,1,0.08271586,0.00647554,0,0,0,"013949004379122"
2015-06-30 19:25:00,6,30,19,29.7,42.9,29.71,13.5025,4.29,499,0,0.0592573,0.00281014,0,0,0,"013949004379122"
2015-06-30 21:25:00,6,30,21,27,56.1,26.67,13.2825,4.29,283,0,0.00238251,0,0,0,0,"013949004379122"
2015-06-30 23:25:00,6,30,23,24.7,63.7,24.31,13.2,4.2625,38,0,0,0,0,0,0,"013949004379122"
2015-07-01 01:25:00,7,1,1,22.6,67,22.38,13.145,4.2625,33,0,0,0,0,0,0,"013949004379122"
2015-07-01 03:25:00,7,1,3,21.4,71.9,21,13.1175,4.2625,31,0,0,0,0,0,0,"013949004379122"
2015-07-01 05:25:00,7,1,5,20.4,75.5,19.96,13.09,4.2625,287,0,0,0,0,0,0,"013949004379122"
2015-07-01 07:25:00,7,1,7,21.4,74.3,21.91,13.145,4.235,487,1,0.00054981,0,0,0,0,"013949004379122"
2015-07-01 09:25:00,7,1,9,25.9,54.8,27.22,13.3925,4.235,498,0,0.00843042,0.00079417,0,0,0,"013949004379122"
2015-07-01 11:25:00,7,1,11,30.7,40.5,32.64,13.53,4.235,502,0,0.0146616,0.00109962,0,0,0,"013949004379122"
2015-07-01 13:25:00,7,1,13,33.5,36.59,38.98,13.7225,4.235,509,1,0.02235894,0.00140507,0,0,0,"013949004379122"
2015-07-01 15:25:00,7,1,15,35.59,32.5,40.99,13.7775,4.2625,511,1,0.04691712,0.00397085,0,0,0,"013949004379122"
2015-07-01 17:22:00,7,1,17,35.59,28.1,36.81,15.9775,4.2625,592,1,0.05589735,0.0030545,0,0,0,"013949004379122"
2015-07-01 19:25:00,7,1,19,31.8,34.7,32.11,13.3925,4.29,496,0,0.03537111,0.00250469,0,0,0,"013949004379122"
2015-07-01 21:25:00,7,1,21,28.6,48.3,28.46,13.2,4.2625,272,0,0.00720862,0,0,0,0,"013949004379122"
2015-07-01 23:25:00,7,1,23,25.5,54.9,25.37,13.145,4.2625,40,0,0.00867478,0.00012218,0,0,0,"013949004379122"
2015-07-02 01:25:00,7,2,1,23.9,62.2,23.55,13.09,4.2625,36,0,0.00036654,0,0,0,0,"013949004379122"
2015-07-02 03:31:00,7,2,3,21.8,73.1,21.39,13.0625,4.2625,32,0,0.00042763,0,0,0,0,"013949004379122"
2015-07-02 05:25:00,7,2,5,21.3,71.5,20.95,13.035,4.2625,275,0,0.00024436,0,0,0,0,"013949004379122"
2015-07-02 07:25:00,7,2,7,22.1,71.69,22.66,13.145,4.235,487,0,0.00024436,0,0,0,0,"013949004379122"
2015-07-02 09:25:00,7,2,9,27.4,49.2,29.17,13.475,4.2625,500,0,0.02040406,0.00195488,0,0,0,"013949004379122"
2015-07-02 11:25:00,7,2,11,31.8,38.8,33.54,13.6675,4.2625,507,1,0.05119342,0.00342104,0,0,0,"013949004379122"
2015-07-02 13:25:00,7,2,13,34,35.5,40.27,14.025,4.29,520,1,0.05382029,0.00439848,0,0,0,"013949004379122"
2015-07-02 15:25:00,7,2,15,35.09,34.5,39.32,14.025,4.29,520,1,0.02052624,0.00109962,0,0,0,"013949004379122"
2015-07-02 17:25:00,7,2,17,37.09,33,37.51,15.7025,4.29,582,1,0.0158834,0.00103853,0,0,0,"013949004379122"
2015-07-02 19:25:00,7,2,19,32.8,41,32.98,13.4475,4.29,498,0,0.00995767,0.00067199,0,0,0,"013949004379122"
2015-07-02 21:25:00,7,2,21,30.2,51.6,30.09,13.145,4.2625,227,0,0.00195488,0,0,0,0,"013949004379122"
2015-07-02 23:25:00,7,2,23,27.6,54.5,27.61,13.1175,4.2625,43,0,0.00592573,0.0006109,0,0,0,"013949004379122"
2015-07-03 01:25:00,7,3,1,25.2,62.4,24.95,13.09,4.2625,39,0,0.00067199,6.109e-05,0,0,0,"013949004379122"
2015-07-03 03:22:00,7,3,3,23.8,61.7,23.55,13.2,4.2625,35,0,0.00971331,0.00097744,0,0,0,"013949004379122"
2015-07-03 05:25:00,7,3,5,22.4,71.19,22.17,13.0625,4.2625,260,0,0.00048872,0,0,0,0,"013949004379122"
2015-07-03 07:25:00,7,3,7,24.4,61.9,24.99,13.145,4.235,488,0,0.00018327,0,0,0,0,"013949004379122"
2015-07-03 09:25:00,7,3,9,27.9,52,29.37,13.53,4.235,502,0,0.00494829,0.00054981,0,0,0,"013949004379122"
2015-07-03 11:23:00,7,3,11,32,40.8,33.84,13.9425,4.235,517,1,0.04178556,0.00329886,0,0,0,"013949004379122"
2015-07-03 13:25:00,7,3,13,35,39.59,39.78,14.135,4.2625,525,1,0.06359469,0.00415412,0,0,0,"013949004379122"
2015-07-03 15:25:00,7,3,15,36.2,36.5,42.09,14.1075,4.29,524,1,0.05718024,0.00348213,0,0,0,"013949004379122"
2015-07-03 17:25:00,7,3,17,35.7,37,35.78,14.1075,4.29,523,1,0.1093511,0.01136274,0,0,0,"013949004379122"
2015-07-03 19:24:00,7,3,19,32.09,47.1,32.18,13.6675,4.29,506,0,0.19848141,0.00983549,0,0,0,"013949004379122"
2015-07-03 21:25:00,7,3,21,29,53.4,29.02,13.2,4.29,194,0,0.03060609,0.00097744,0,0,0,"013949004379122"
2015-07-03 23:25:00,7,3,23,26.8,53.8,26.67,13.1175,4.29,41,0,0.02962865,0.00073308,0,0,0,"013949004379122"
2015-07-04 01:25:00,7,4,1,24.7,68.9,24.44,13.09,4.29,38,0,0.01417288,0.00146616,0,0,0,"013949004379122"
2015-07-04 03:25:00,7,4,3,23.2,75,22.76,13.0625,4.2625,34,0,0.00617009,0,0,0,0,"013949004379122"
2015-07-04 05:25:00,7,4,5,22,81.9,21.47,13.035,4.2625,228,0,0.00519265,0.0006109,0,0,0,"013949004379122"
2015-07-04 07:25:00,7,4,7,23.8,74,24.55,13.145,4.2625,487,0,0.00030545,0,0,0,0,"013949004379122"
2015-07-04 09:25:00,7,4,9,28.2,54.4,29.63,13.475,4.2625,500,1,0.00910241,0.00073308,0,0,0,"013949004379122"
2015-07-04 11:25:00,7,4,11,31.9,45.1,33.95,13.6675,4.2625,507,0,0.02205349,0.00146616,0,0,0,"013949004379122"
2015-07-04 13:25:00,7,4,13,36,35,42.53,14.08,4.2625,522,1,0.03292751,0.00158834,0,0,0,"013949004379122"
2015-07-04 14:16:00,7,4,14,36.3,34.09,39.57,14.245,4.2625,528,1,0.00678099,0,102.44,0,0,"013949004379122"
2015-07-04 14:19:00,7,4,14,35.59,35.7,37.4,13.86,4.29,514,1,0.00238251,0,0,0,0,"013949004379122"
2015-07-04 14:36:00,7,4,14,34.09,38.09,34.65,13.695,4.2625,508,1,0.00433739,0,239.552,0,0,"013949004379122"
2015-07-04 16:37:00,7,4,16,34.5,38.3,32.74,14.08,4.29,522,1,0.17526721,0.01093511,1.576,0,0,"013949004379122"
2015-07-09 16:19:00,7,9,16,31.3,48.3,32.06,16.885,4.29,626,1,0.63765742,0.03812016,0,0,0,"013949004379122"
2015-07-09 18:18:00,7,9,18,30.8,52,32.33,15.0425,4.29,558,1,0.51828756,0.03262206,0,0,0,"013949004379122"
2015-07-09 20:20:00,7,9,20,28.8,61,28.3,13.53,4.29,501,0,0.3097263,0.01533359,0,0,0,"013949004379122"
2015-07-09 22:20:00,7,9,22,28.1,58.9,27.03,13.1175,4.29,46,0,0.10104286,0.00531483,0,0,0,"013949004379122"
2015-07-10 00:18:00,7,10,0,27.1,53.7,25.49,13.2,4.2625,44,0,0.16848622,0.01679975,0,0,0,"013949004379122"
2015-07-10 02:18:00,7,10,2,26.1,49.8,23.81,13.2,4.2625,41,0,0.50222089,0.03976959,0,0,0,"013949004379122"
2015-07-10 04:19:00,7,10,4,24.9,48.8,22.56,13.2,4.2625,39,0,0.64651547,0.04166338,0,0,0,"013949004379122"
2015-07-10 06:19:00,7,10,6,24.5,46.8,21.78,13.2,4.2625,489,0,0.55268123,0.03445476,0,0,0,"013949004379122"
2015-07-10 08:18:00,7,10,8,26.4,43.7,23.07,13.5025,4.29,500,1,0.55378085,0.04074703,0,0,0,"013949004379122"
2015-07-10 10:18:00,7,10,10,29.6,30.4,24.73,14.025,4.29,520,1,0.85361057,0.05284285,0,0,0,"013949004379122"
2015-07-10 12:20:00,7,10,12,34,24.6,32.08,17.1875,4.29,638,1,0.69868633,0.04056376,0,0,0,"013949004379122"
2015-07-10 14:18:00,7,10,14,34.3,24.5,35.6,17.0225,4.29,631,1,0.61187744,0.0397085,0,0,0,"013949004379122"
2015-07-10 16:20:00,7,10,16,31.7,47.6,31.74,16.8575,4.29,625,1,0.62971572,0.04404589,0,0,0,"013949004379122"
2015-07-10 18:20:00,7,10,18,30.3,49.4,31.01,14.4375,4.29,536,1,0.54895474,0.03274424,0,0,0,"013949004379122"
2015-07-10 20:20:00,7,10,20,28.5,45.9,26.64,13.585,4.29,503,1,0.39946751,0.02351965,0,0,0,"013949004379122"
2015-07-10 22:20:00,7,10,22,26.8,45.9,25.2,13.2275,4.29,45,0,0.1014094,0.00403194,0,0,0,"013949004379122"
2015-07-11 00:20:00,7,11,0,26,44.7,23.84,13.1725,4.2625,41,0,0.06182308,0.00653663,0,0,0,"013949004379122"
2015-07-11 02:18:00,7,11,2,25,48.5,22.52,13.2,4.2625,39,0,0.2779595,0.02150368,0,0,0,"013949004379122"
2015-07-11 04:20:00,7,11,4,23.8,49.7,21.86,13.145,4.29,37,0,0.13427582,0.00445957,0,0,0,"013949004379122"
2015-07-11 06:20:00,7,11,6,23.5,48.9,21.05,13.2,4.2625,488,0,0.19695416,0.01185146,0,0,0,"013949004379122"
2015-07-11 08:18:00,7,11,8,26.7,40.4,23.04,13.5025,4.2625,501,1,0.23574631,0.01582231,0,0,0,"013949004379122"
2015-07-11 10:18:00,7,11,10,27.4,48.6,24.86,14.52,4.29,541,1,0.44467411,0.03946414,0,0,0,"013949004379122"
2015-07-11 12:19:00,7,11,12,31,44,29.63,17.16,4.29,637,1,0.62305691,0.03677618,0,0,0,"013949004379122"
2015-07-11 14:20:00,7,11,14,32.59,48,30.6,17.0225,4.29,631,1,0.55885132,0.03592092,0,0,0,"013949004379122"
2015-07-11 16:18:00,7,11,16,30.8,52.2,30.67,16.4725,4.29,611,1,0.56208909,0.03983068,0,0,0,"013949004379122"
2015-07-11 20:18:00,7,11,20,27.2,71.19,27.02,13.64,4.2625,505,0,0.5394247,0.03414931,0,0,0,"013949004379122"
2015-07-11 22:18:00,7,11,22,26.2,75.9,25.69,13.3375,4.2625,44,0,0.30337294,0.02492472,0,0,0,"013949004379122"
2015-07-12 00:20:00,7,12,0,25.8,66.6,24.71,13.2275,4.2625,42,0,0.28382414,0.01936553,0,0,0,"013949004379122"
2015-07-12 02:20:00,7,12,2,23.8,80.69,23.8,13.145,4.29,39,0,0.03140026,0.00201597,0,0,0,"013949004379122"
2015-07-12 04:20:00,7,12,4,23.4,79.5,22.88,13.145,4.2625,37,0,0.05760787,0.00409303,0,0,0,"013949004379122"
2015-07-12 06:20:00,7,12,6,23.2,83.8,22.71,13.1175,4.29,485,0,0.02865121,0.00054981,0,0,0,"013949004379122"
2015-07-12 08:18:00,7,12,8,25.1,73,24.3,13.4475,4.29,499,1,0.08809178,0.01044639,0,0,0,"013949004379122"
2015-07-12 10:20:00,7,12,10,27.8,60.1,25.88,14.795,4.29,551,1,0.50631392,0.04019722,0,0,0,"013949004379122"
2015-07-12 12:19:00,7,12,12,30.5,53.9,29.69,16.5825,4.29,615,1,0.43844293,0.03243879,0,0,0,"013949004379122"
2015-07-12 14:18:00,7,12,14,29.6,56.1,30.58,16.3075,4.29,606,1,0.84957863,0.06072346,0,0,0,"013949004379122"
2015-07-12 16:20:00,7,12,16,31.3,52.3,29.85,15.07,4.29,560,1,0.91360095,0.05840204,0,0,0,"013949004379122"
2015-07-12 18:18:00,7,12,18,29.4,60.2,31.14,14.41,4.29,535,1,0.57137477,0.0390976,0,0,0,"013949004379122"
2015-07-12 20:19:00,7,12,20,27,69.69,26.78,13.5025,4.2625,499,0,0.53178845,0.02846794,0,0,0,"013949004379122"
2015-07-12 22:20:00,7,12,22,26.2,72.5,25.51,13.31,4.2625,44,0,0.43153976,0.0281014,0,0,0,"013949004379122"
2015-07-13 00:19:00,7,13,0,25.6,80.8,25.24,13.2275,4.29,42,0,0.09756073,0.0048872,0,0,0,"013949004379122"
2015-07-13 02:20:00,7,13,2,24.3,82.4,23.96,13.1725,4.29,40,0,0.0702535,0.00384867,0,0,0,"013949004379122"
2015-07-13 04:19:00,7,13,4,24.8,78.69,24.03,13.2,4.2625,39,0,0.15522969,0.01307326,0,0,0,"013949004379122"
2015-07-13 06:19:00,7,13,6,23.5,86.1,23.3,13.1725,4.29,487,0,0.06768772,0.00360431,0,0,0,"013949004379122"
2015-07-13 08:20:00,7,13,8,26.1,75.1,25.24,13.5025,4.29,501,1,0.05510318,0.0048872,0,0,0,"013949004379122"
2015-07-13 10:18:00,7,13,10,27.9,66.4,26.01,14.3,4.29,532,1,0.47411949,0.0421521,0,0,0,"013949004379122"
2015-07-13 12:18:00,7,13,12,28.1,61,28.62,14.6575,4.29,544,1,0.56740392,0.0384867,0,0,0,"013949004379122"
2015-07-13 14:20:00,7,13,14,28.8,60.9,29.97,16.39,4.29,608,1,0.63545818,0.04099139,0,0,0,"013949004379122"
2015-07-13 16:19:00,7,13,16,29.8,56.9,30.65,15.345,4.29,570,1,0.73601232,0.05278176,0,0,0,"013949004379122"
2015-07-13 18:19:00,7,13,18,28.8,60.2,31.7,14.355,4.29,532,1,0.64089519,0.04019722,0,0,0,"013949004379122"
2015-07-13 20:20:00,7,13,20,27.2,69.1,27.49,13.695,4.29,506,0,0.41321276,0.02070951,0,0,0,"013949004379122"
2015-07-13 22:18:00,7,13,22,26.5,71.6,25.78,13.365,4.2625,45,0,0.17948242,0.01007985,0,0,0,"013949004379122"
2015-07-14 00:20:00,7,14,0,25.1,78.19,25.07,13.2275,4.29,42,0,0.0708644,0.00232142,0,0,0,"013949004379122"
2015-07-14 02:20:00,7,14,2,24.2,82,24.28,13.1725,4.2625,39,0,0.00091635,6.109e-05,0,0,0,"013949004379122"
2015-07-14 04:20:00,7,14,4,23.5,84.1,23.34,13.1175,4.2625,37,0,0.02761268,0.00274905,0,0,0,"013949004379122"
2015-07-14 06:20:00,7,14,6,23.1,84.2,22.79,13.1725,4.29,487,0,0.06878734,0.00464284,0,0,0,"013949004379122"
2015-07-14 08:20:00,7,14,8,26.1,74.1,24.67,13.5025,4.2625,501,0,0.02034297,0.00250469,0,0,0,"013949004379122"
2015-07-14 10:19:00,7,14,10,27.6,72.69,26.24,14.63,4.29,544,1,0.57314638,0.04538987,0,0,0,"013949004379122"
2015-07-14 12:20:00,7,14,12,30.2,62.5,30.36,15.3175,4.29,570,1,0.84133148,0.05687479,0,0,0,"013949004379122"
2015-07-14 14:18:00,7,14,14,30.9,56.6,31.58,14.96,4.29,557,1,0.65005869,0.03708163,0,0,0,"013949004379122"
2015-07-14 16:18:00,7,14,16,32.3,51.9,30.83,14.52,4.29,540,1,0.52054789,0.03805907,0,0,0,"013949004379122"
2015-07-14 18:20:00,7,14,18,30,64.5,32.74,14.355,4.29,533,1,0.56245563,0.03738708,0,0,0,"013949004379122"
2015-07-14 20:20:00,7,14,20,27.5,75.5,27.78,13.5575,4.29,502,0,0.44626245,0.02339747,0,0,0,"013949004379122"
2015-07-14 22:20:00,7,14,22,26.6,84.2,26.49,13.2825,4.29,47,0,0.12309635,0.00519265,0,0,0,"013949004379122"
2015-07-15 00:18:00,7,15,0,25.3,83.1,25.71,13.2825,4.29,43,0,0.0464284,0.00287123,0,0,0,"013949004379122"
2015-07-15 02:20:00,7,15,2,24.3,87,24.3,13.1725,4.29,40,0,0.05638607,0.00421521,0,0,0,"013949004379122"
2015-07-15 04:19:00,7,15,4,23.7,89.1,23.55,13.1725,4.2625,38,0,0.08363221,0.00623118,0,0,0,"013949004379122"
2015-07-15 06:20:00,7,15,6,23.4,90.5,23.28,13.1175,4.29,486,0,0.05210977,0.00177161,0,0,0,"013949004379122"
2015-07-15 08:20:00,7,15,8,26.9,77.9,25.17,13.5025,4.29,501,0,0.06390014,0.0079417,0,0,0,"013949004379122"
2015-07-15 10:20:00,7,15,10,31,50,27.33,13.915,4.29,516,1,0.18003223,0.01124056,0,0,0,"013949004379122"
2015-07-15 12:20:00,7,15,12,31.3,57,31.74,14.9325,4.29,555,1,0.80663236,0.05870749,0,0,0,"013949004379122"
2015-07-15 14:20:00,7,15,14,32.3,52.8,32.68,14.6575,4.29,545,1,0.84279764,0.05320939,0,0,0,"013949004379122"
2015-07-15 16:19:00,7,15,16,32.3,47.3,31.61,14.52,4.29,540,1,0.73656213,0.04593968,0,0,0,"013949004379122"
2015-07-15 18:20:00,7,15,18,32.7,38.5,32.37,14.3,4.29,531,1,0.60595171,0.03366059,0,0,0,"013949004379122"
2015-07-15 20:18:00,7,15,20,29,62.5,28.71,13.86,4.29,513,1,0.37674203,0.02046515,0,0,0,"013949004379122"
2015-07-15 22:20:00,7,15,22,27.6,66.5,26.62,13.3375,4.2625,50,0,0.2132041,0.00885805,0,0,0,"013949004379122"
2015-07-16 00:20:00,7,16,0,26.5,79.4,26.06,13.2825,4.2625,45,0,0.14117899,0.01050748,0,0,0,"013949004379122"
2015-07-16 02:19:00,7,16,2,25.3,82.2,24.91,13.2,4.29,41,0,0.07801193,0.00262687,0,0,0,"013949004379122"
2015-07-16 04:20:00,7,16,4,24.6,77.19,24.11,13.145,4.29,40,0,0.10049305,0.00360431,0,0,0,"013949004379122"
2015-07-16 06:20:00,7,16,6,24.4,73.8,23.65,13.09,4.2625,485,0,0.00201597,0,0,0,0,"013949004379122"
2015-07-16 08:20:00,7,16,8,27.4,66.6,25.44,13.475,4.2625,499,1,0.01203473,0.00079417,0,0,0,"013949004379122"
2015-07-16 10:20:00,7,16,10,28.9,59.2,26.69,13.915,4.2625,517,1,0.4679494,0.03561547,0,0,0,"013949004379122"
2015-07-16 12:18:00,7,16,12,30.8,50.6,28.89,14.9325,4.29,556,1,0.69068354,0.04569532,0,0,0,"013949004379122"
2015-07-16 14:18:00,7,16,14,30.6,62.9,31.76,14.74,4.29,548,1,0.85495455,0.04978835,0,0,0,"013949004379122"
2015-07-16 16:19:00,7,16,16,31,60,31.55,14.52,4.29,540,1,0.81151956,0.04600077,0,0,0,"013949004379122"
2015-07-16 18:19:00,7,16,18,30.6,64.3,33.27,14.355,4.29,533,1,0.68206985,0.03860888,0,0,0,"013949004379122"
2015-07-16 20:19:00,7,16,20,28,77.19,29.03,13.8875,4.29,514,0,0.41223532,0.01887681,0,0,0,"013949004379122"
2015-07-16 22:20:00,7,16,22,26.9,83,27.11,13.31,4.2625,48,0,0.17801626,0.01270672,0,0,0,"013949004379122"
2015-07-17 00:20:00,7,17,0,25.7,79.4,25.94,13.2275,4.2625,43,0,0.03763144,0.00177161,0,0,0,"013949004379122"
2015-07-17 02:20:00,7,17,2,25.3,82.4,25.3,13.145,4.2625,41,0,0.0097744,0.00103853,0,0,0,"013949004379122"
2015-07-17 04:20:00,7,17,4,24.1,64.5,23.78,13.1175,4.29,39,0,0.03457694,0.00281014,0,0,0,"013949004379122"
2015-07-17 06:20:00,7,17,6,23.6,70.19,23.12,13.0625,4.2625,483,0,0.00195488,0,0,0,0,"013949004379122"
2015-07-17 08:20:00,7,17,8,27.1,56.7,24.69,13.475,4.2625,499,0,0,0,0,0,0,"013949004379122"
2015-07-17 10:20:00,7,17,10,29,62.4,27.16,14.6025,4.2625,543,1,0.00091635,6.109e-05,0,0,0,"013949004379122"
2015-07-17 12:20:00,7,17,12,29.8,68.6,31.69,15.18,4.29,565,1,0.59605513,0.04062485,0,0,0,"013949004379122"
2015-07-17 14:20:00,7,17,14,31.1,64.6,33.46,14.74,4.29,549,1,0.60546299,0.04166338,0,0,0,"013949004379122"
2015-07-17 16:18:00,7,17,16,32.09,55.8,32.29,14.5475,4.29,541,1,0.61749772,0.04319063,0,0,0,"013949004379122"
2015-07-17 18:18:00,7,17,18,31.2,58.6,33.5,14.3825,4.29,533,1,0.5320939,0.0342104,0,0,0,"013949004379122"
2015-07-17 20:20:00,7,17,20,28.5,71.19,29.09,13.5025,4.29,499,1,0.44296359,0.02437491,0,0,0,"013949004379122"
2015-07-17 22:20:00,7,17,22,27.4,79.3,27.43,13.31,4.2625,48,0,0.15681803,0.01185146,0,0,0,"013949004379122"
2015-07-18 00:20:00,7,18,0,26,80.8,26.55,13.2,4.29,44,0,0.09322334,0.00128289,0,0,0,"013949004379122"
2015-07-18 02:18:00,7,18,2,25.1,87.3,25.29,13.2,4.29,41,0,0.04178556,0.00439848,0,0,0,"013949004379122"
2015-07-18 04:20:00,7,18,4,25,92,24.93,13.145,4.29,40,0,0.02663524,0.00036654,0,0,0,"013949004379122"
2015-07-18 06:19:00,7,18,6,24.5,93.8,24.49,13.145,4.2625,485,0,0.04801674,0.00439848,0,0,0,"013949004379122"
2015-07-18 08:19:00,7,18,8,27.5,80.69,26.42,13.585,4.29,504,1,0.03158353,0.0018327,0,0,0,"013949004379122"
2015-07-18 10:19:00,7,18,10,29.8,65.6,28.07,14.3275,4.29,533,1,0.21515898,0.01570013,0,0,0,"013949004379122"
2015-07-18 12:18:00,7,18,12,29.8,69.1,32.03,15.015,4.29,559,1,0.86063592,0.05766896,0,0,0,"013949004379122"
2015-07-18 14:19:00,7,18,14,30.8,65.19,33.56,14.7675,4.29,549,1,0.97658474,0.06383905,0,0,0,"013949004379122"
